f_frame_counter_left_camera,CAN_S_Gaze_ROI,MS_S_Gaze_ROI_X_Raw,MS_S_Gaze_ROI_Y_Raw,MS_S_Head_rot_X,MS_S_Head_rot_Y,MS_S_Head_rot_Z,HSVL_MS_S_Head_Pos_Veh_X,HSVL_MS_S_Head_Pos_Veh_Y,HSVL_MS_S_Head_Pos_Veh_Z,MS_S_Gaze_LE_Center_X,MS_S_Gaze_LE_Center_Y,MS_S_Gaze_LE_Center_Z,MS_S_Gaze_LE_VA_rot_X,MS_S_Gaze_LE_VA_rot_Y,MS_S_Gaze_LE_VA_rot_Z,MS_S_Gaze_RE_Center_X,MS_S_Gaze_RE_Center_Y,MS_S_Gaze_RE_Center_Z,MS_S_Gaze_RE_VA_rot_X,MS_S_Gaze_RE_VA_rot_Y,MS_S_Gaze_RE_VA_rot_Z,MS_S_Gaze_rot_X,MS_S_Gaze_rot_Y,MS_S_Gaze_rot_Z,headDir_X_L,headDir_Y_L,headDir_Z_L,headDir_X_R,headDir_Y_R,headDir_Z_R,headDir_X_mid,headDir_Y_mid,headDir_Z_mid,Rot_headDir_X_mid,Rot_headDir_Y_mid,Rot_headDir_Z_mid,roi_idx_h,roi_name_h,roi_X,roi_Y,intersect_x_h,intersect_y_h,intersect_z_h
47813.0000,3.0000,45.0000,51.0000,0.9000,-7.3000,-0.7000,1486.0000,-416.0000,860.0000,1483.0000,-447.0000,862.0000,0.0000,-8.5000,-0.1000,1482.0000,-386.0000,864.0000,0.0000,-8.5000,-0.1000,0.0000,-8.4985,-0.0742,0.9997,-0.0139,0.0209,0.9997,-0.0139,0.0209,0.9997,-0.0134,0.0209,-0.0000,-1.1979,-0.7687,3, /Windshield  Driver ,43,36,1016.4399,-409.7000,850.1804
47814.0000,3.0000,46.0000,51.0000,0.8000,-7.3000,-0.6000,1486.0000,-416.0000,860.0000,1483.0000,-447.0000,862.0000,0.0000,-8.6000,0.0000,1482.0000,-386.0000,864.0000,0.0000,-8.6000,0.0000,0.0000,-8.6270,-0.0018,0.9997,-0.0104,0.0227,0.9997,-0.0104,0.0227,0.9997,-0.0104,0.0232,-0.0000,-1.3265,-0.5971,3, /Windshield  Driver ,43,36,1014.6148,-411.0876,849.0838
47815.0000,3.0000,47.0000,51.0000,0.8000,-7.4000,-0.5000,1486.0000,-416.0000,860.0000,1482.0000,-447.0000,862.0000,0.0000,-8.7000,0.0000,1482.0000,-386.0000,864.0000,0.0000,-8.7000,0.0000,0.0000,-8.7324,0.0090,0.9997,-0.0087,0.0227,0.9997,-0.0087,0.0227,0.9997,-0.0085,0.0232,-0.0000,-1.3321,-0.4870,3, /Windshield  Driver ,43,36,1014.5362,-411.9929,849.0366
47816.0000,3.0000,47.0000,51.0000,0.7000,-7.5000,-0.4000,1486.0000,-416.0000,860.0000,1482.0000,-447.0000,862.0000,0.0000,-8.8000,-0.1000,1482.0000,-385.0000,864.0000,0.0000,-8.8000,-0.1000,0.0000,-8.7955,-0.0608,0.9997,-0.0087,0.0227,0.9997,-0.0087,0.0227,0.9997,-0.0080,0.0226,-0.0000,-1.2953,-0.4575,3, /Windshield  Driver ,43,36,1015.0603,-412.2396,849.3515
47817.0000,3.0000,47.0000,51.0000,0.6000,-7.6000,-0.3000,1485.0000,-416.0000,860.0000,1482.0000,-447.0000,862.0000,0.0000,-8.8000,-0.2000,1481.0000,-385.0000,864.0000,0.0000,-8.8000,-0.2000,0.0000,-8.8373,-0.1870,0.9997,-0.0087,0.0209,0.9997,-0.0087,0.0209,0.9997,-0.0085,0.0216,-0.0000,-1.2372,-0.4844,3, /Windshield  Driver ,43,36,1015.9217,-412.0340,849.8690
47818.0000,3.0000,47.0000,51.0000,0.6000,-7.8000,-0.4000,1485.0000,-416.0000,860.0000,1482.0000,-446.0000,862.0000,0.0000,-8.9000,-0.4000,1481.0000,-385.0000,864.0000,0.0000,-8.9000,-0.4000,0.0000,-8.8752,-0.3641,0.9997,-0.0139,0.0192,0.9997,-0.0139,0.0192,0.9997,-0.0133,0.0188,-0.0000,-1.0749,-0.7605,3, /Windshield  Driver ,43,35,1018.2042,-409.8040,851.2405
47819.0000,3.0000,47.0000,51.0000,0.6000,-7.8000,-0.4000,1484.0000,-416.0000,860.0000,1482.0000,-446.0000,862.0000,0.0000,-8.8000,-0.6000,1481.0000,-385.0000,863.0000,0.0000,-8.8000,-0.6000,0.0000,-8.7516,-0.5919,0.9997,-0.0174,0.0174,0.9997,-0.0174,0.0174,0.9997,-0.0172,0.0166,-0.0000,-0.9514,-0.9882,3, /Windshield  Driver ,43,35,1019.9547,-407.9955,852.2923
47820.0000,3.0000,48.0000,51.0000,0.6000,-7.8000,-0.3000,1484.0000,-415.0000,860.0000,1482.0000,-446.0000,862.0000,0.0000,-8.6000,-0.8000,1481.0000,-385.0000,863.0000,0.0000,-8.6000,-0.8000,0.0000,-8.5628,-0.7968,0.9997,-0.0191,0.0140,0.9997,-0.0191,0.0140,0.9997,-0.0191,0.0133,-0.0000,-0.7627,-1.0941,3, /Windshield  Driver ,43,35,1022.5567,-406.1875,853.8558
47821.0000,3.0000,48.0000,52.0000,0.6000,-7.7000,-0.2000,1484.0000,-415.0000,860.0000,1482.0000,-446.0000,862.0000,0.0000,-8.4000,-1.0000,1481.0000,-385.0000,863.0000,0.0000,-8.4000,-1.0000,0.0000,-8.3572,-0.9780,0.9997,-0.0209,0.0122,0.9997,-0.0209,0.0122,0.9997,-0.0205,0.0115,-0.0000,-0.6571,-1.1762,3, /Windshield  Driver ,43,34,1023.9996,-405.5554,854.7228
47822.0000,3.0000,48.0000,52.0000,0.7000,-7.7000,-0.1000,1484.0000,-415.0000,860.0000,1482.0000,-446.0000,862.0000,0.0000,-8.2000,-1.1000,1481.0000,-385.0000,863.0000,0.0000,-8.2000,-1.1000,0.0000,-8.2350,-1.1095,0.9997,-0.0209,0.0087,0.9997,-0.0209,0.0087,0.9997,-0.0211,0.0093,-0.0000,-0.5350,-1.2086,3, /Windshield  Driver ,43,34,1025.6578,-405.3306,855.7191
47823.0000,3.0000,48.0000,52.0000,0.7000,-7.7000,0.0000,1484.0000,-415.0000,860.0000,1482.0000,-447.0000,862.0000,0.0000,-8.3000,-1.2000,1481.0000,-385.0000,863.0000,0.0000,-8.3000,-1.2000,0.0000,-8.3087,-1.1663,0.9997,-0.0209,0.0105,0.9997,-0.0209,0.0105,0.9997,-0.0204,0.0106,-0.0000,-0.6087,-1.1663,3, /Windshield  Driver ,43,34,1024.6583,-405.6482,855.1186
47824.0000,3.0000,47.0000,52.0000,0.7000,-7.6000,0.0000,1484.0000,-416.0000,860.0000,1482.0000,-447.0000,861.0000,0.0000,-8.5000,-1.1000,1481.0000,-385.0000,863.0000,0.0000,-8.5000,-1.1000,0.0000,-8.4837,-1.1490,0.9997,-0.0192,0.0157,0.9997,-0.0192,0.0157,0.9997,-0.0201,0.0154,-0.0000,-0.8837,-1.1490,3, /Windshield  Driver ,43,35,1020.8915,-406.7115,852.8552
47825.0000,3.0000,47.0000,52.0000,0.7000,-7.5000,0.0000,1484.0000,-416.0000,859.0000,1482.0000,-447.0000,861.0000,0.0000,-8.7000,-1.1000,1481.0000,-386.0000,863.0000,0.0000,-8.7000,-1.1000,0.0000,-8.6572,-1.0890,0.9996,-0.0192,0.0209,0.9996,-0.0192,0.0209,0.9996,-0.0190,0.0202,-0.0000,-1.1572,-1.0890,3, /Windshield  Driver ,43,36,1015.3610,-407.0917,849.5321
47826.0000,3.0000,47.0000,52.0000,0.7000,-7.3000,0.0000,1484.0000,-416.0000,859.0000,1482.0000,-447.0000,861.0000,0.0000,-8.7000,-1.1000,1481.0000,-386.0000,863.0000,0.0000,-8.7000,-1.1000,0.0000,-8.7024,-1.0883,0.9995,-0.0192,0.0244,0.9995,-0.0192,0.0244,0.9995,-0.0190,0.0245,-0.0000,-1.4024,-1.0883,3, /Windshield  Driver ,43,36,1011.8788,-407.0315,847.4398
47827.0000,3.0000,47.0000,52.0000,0.7000,-7.2000,0.0000,1484.0000,-416.0000,859.0000,1482.0000,-447.0000,862.0000,0.0000,-8.6000,-1.2000,1481.0000,-386.0000,863.0000,0.0000,-8.6000,-1.2000,0.0000,-8.5703,-1.1655,0.9995,-0.0209,0.0244,0.9995,-0.0209,0.0244,0.9995,-0.0203,0.0239,-0.0000,-1.3703,-1.1655,3, /Windshield  Driver ,43,36,1012.3366,-406.4046,847.7149
47828.0000,3.0000,47.0000,52.0000,0.8000,-7.0000,0.0000,1484.0000,-417.0000,859.0000,1482.0000,-448.0000,861.0000,0.0000,-9.1000,-1.1000,1481.0000,-385.0000,862.0000,0.0000,-9.1000,-1.1000,0.0000,-9.1297,-1.0586,0.9991,-0.0192,0.0366,0.9991,-0.0192,0.0366,0.9991,-0.0185,0.0372,-0.0000,-2.1297,-1.0586,3, /Windshield  Driver ,43,38,1001.2348,-408.0793,841.0442
47829.0000,3.0000,47.0000,52.0000,1.0000,-6.7000,0.1000,1484.0000,-417.0000,859.0000,1482.0000,-448.0000,861.0000,0.0000,-9.1000,-1.1000,1481.0000,-385.0000,862.0000,0.0000,-9.1000,-1.1000,0.0000,-9.1297,-1.0586,0.9990,-0.0174,0.0419,0.9990,-0.0174,0.0419,0.9990,-0.0167,0.0424,-0.0000,-2.4297,-0.9592,3, /Windshield  Driver ,43,39,996.7016,-408.8412,838.3204
47830.0000,3.0000,46.0000,52.0000,1.1000,-6.6000,0.0000,1484.0000,-417.0000,859.0000,1482.0000,-448.0000,861.0000,0.0000,-9.1000,-1.1000,1481.0000,-385.0000,862.0000,0.0000,-9.1000,-1.1000,0.0000,-9.1297,-1.0586,0.9989,-0.0192,0.0436,0.9989,-0.0192,0.0436,0.9989,-0.0185,0.0441,-0.0000,-2.5297,-1.0586,3, /Windshield  Driver ,43,39,995.1693,-407.9672,837.3997
47832.0000,3.0000,44.0000,52.0000,1.2000,-6.4000,0.2000,1484.0000,-417.0000,858.0000,1483.0000,-449.0000,861.0000,0.0000,-13.9000,-0.9000,1482.0000,-387.0000,862.0000,0.0000,-13.9000,-0.9000,0.0000,-13.8934,-0.8740,0.9914,-0.0121,0.1305,0.9914,-0.0121,0.1305,0.9914,-0.0117,0.1304,-0.0000,-7.4933,-0.6735,3, /Windshield  Driver ,43,56,902.0515,-410.1590,781.4486
47833.0000,3.0000,43.0000,51.0000,1.1000,-6.2000,0.3000,1484.0000,-417.0000,858.0000,1483.0000,-448.0000,861.0000,0.0000,-13.6000,-0.8000,1482.0000,-387.0000,863.0000,0.0000,-13.6000,-0.8000,0.0000,-13.5728,-0.8268,0.9916,-0.0086,0.1288,0.9916,-0.0086,0.1288,0.9917,-0.0091,0.1283,-0.0000,-7.3726,-0.5260,3, /Windshield  Driver ,43,55,904.7020,-411.6813,783.0412
47834.0000,3.0000,43.0000,51.0000,1.1000,-6.3000,0.5000,1484.0000,-417.0000,859.0000,1483.0000,-448.0000,862.0000,0.0000,-12.8000,-0.8000,1483.0000,-387.0000,864.0000,0.0000,-12.8000,-0.8000,0.0000,-12.7620,-0.8171,0.9936,-0.0052,0.1132,0.9936,-0.0052,0.1132,0.9936,-0.0055,0.1125,-0.0000,-6.4615,-0.3169,3, /Windshield  Driver ,42,51,925.9268,-413.9133,795.7944
47835.0000,3.0000,42.0000,50.0000,1.0000,-6.4000,0.6000,1485.0000,-417.0000,859.0000,1483.0000,-448.0000,862.0000,0.0000,-11.4000,-0.7000,1483.0000,-387.0000,864.0000,0.0000,-11.4000,-0.7000,0.0000,-11.3659,-0.7237,0.9962,-0.0018,0.0871,0.9962,-0.0018,0.0871,0.9962,-0.0022,0.0866,-0.0000,-4.9653,-0.1252,3, /Windshield  Driver ,42,46,954.3982,-415.8404,812.9018
47836.0000,3.0000,42.0000,50.0000,0.9000,-6.6000,0.7000,1486.0000,-417.0000,859.0000,1484.0000,-448.0000,862.0000,0.0000,-10.0000,-0.7000,1483.0000,-386.0000,864.0000,0.0000,-10.0000,-0.7000,0.0000,-9.9770,-0.6644,0.9982,-0.0001,0.0593,0.9982,-0.0001,0.0593,0.9983,0.0006,0.0589,0.0000,-3.3763,0.0321,3, /Windshield  Driver ,42,42,981.5935,-417.2830,829.2425
47837.0000,3.0000,42.0000,49.0000,0.9000,-6.8000,0.5000,1486.0000,-417.0000,860.0000,1484.0000,-448.0000,862.0000,0.0000,-9.0000,-0.6000,1483.0000,-386.0000,864.0000,0.0000,-9.0000,-0.6000,0.0000,-8.9923,-0.6233,0.9993,-0.0018,0.0384,0.9993,-0.0018,0.0384,0.9993,-0.0022,0.0382,-0.0000,-2.1920,-0.1264,3, /Windshield  Driver ,42,38,1001.9473,-415.9321,841.4723
47838.0000,3.0000,42.0000,50.0000,0.9000,-7.1000,0.2000,1487.0000,-417.0000,860.0000,1484.0000,-447.0000,862.0000,0.0000,-8.5000,-0.6000,1483.0000,-386.0000,864.0000,0.0000,-8.5000,-0.6000,0.0000,-8.5446,-0.5545,0.9997,-0.0070,0.0244,0.9997,-0.0070,0.0244,0.9997,-0.0062,0.0252,-0.0000,-1.4445,-0.3560,3, /Windshield  Driver ,42,36,1012.8839,-414.0545,848.0438
47839.0000,3.0000,42.0000,50.0000,0.8000,-7.2000,0.2000,1487.0000,-416.0000,860.0000,1484.0000,-447.0000,862.0000,0.0000,-8.4000,-0.4000,1483.0000,-386.0000,864.0000,0.0000,-8.4000,-0.4000,0.0000,-8.4439,-0.4139,0.9998,-0.0035,0.0209,0.9998,-0.0035,0.0209,0.9998,-0.0038,0.0217,-0.0000,-1.2438,-0.2154,3, /Windshield  Driver ,42,36,1015.7541,-414.2285,849.7683
47840.0000,3.0000,42.0000,51.0000,0.8000,-7.3000,0.2000,1487.0000,-416.0000,860.0000,1484.0000,-447.0000,862.0000,0.0000,-8.5000,-0.3000,1483.0000,-385.0000,864.0000,0.0000,-8.5000,-0.3000,0.0000,-8.5353,-0.2557,0.9998,-0.0018,0.0209,0.9998,-0.0018,0.0209,0.9998,-0.0010,0.0216,-0.0000,-1.2353,-0.0573,3, /Windshield  Driver ,42,36,1015.8754,-415.5290,849.8412
47841.0000,3.0000,42.0000,51.0000,0.8000,-7.4000,0.0000,1487.0000,-416.0000,860.0000,1484.0000,-447.0000,862.0000,0.0000,-8.6000,-0.2000,1483.0000,-385.0000,864.0000,0.0000,-8.6000,-0.2000,0.0000,-8.6447,-0.1725,0.9998,-0.0035,0.0209,0.9998,-0.0035,0.0209,0.9998,-0.0030,0.0217,-0.0000,-1.2447,-0.1725,3, /Windshield  Driver ,42,36,1015.7416,-414.5814,849.7609
47842.0000,3.0000,42.0000,52.0000,0.7000,-7.5000,0.0000,1487.0000,-416.0000,860.0000,1484.0000,-446.0000,862.0000,0.0000,-8.7000,-0.2000,1483.0000,-385.0000,864.0000,0.0000,-8.7000,-0.2000,0.0000,-8.7427,-0.1643,0.9998,-0.0035,0.0209,0.9998,-0.0035,0.0209,0.9998,-0.0029,0.0217,-0.0000,-1.2427,-0.1643,3, /Windshield  Driver ,42,36,1015.7697,-414.6486,849.7777
47843.0000,3.0000,42.0000,52.0000,0.6000,-7.7000,-0.1000,1487.0000,-415.0000,860.0000,1484.0000,-446.0000,862.0000,0.0000,-8.8000,-0.2000,1483.0000,-385.0000,864.0000,0.0000,-8.8000,-0.2000,0.0000,-8.7984,-0.2055,0.9998,-0.0052,0.0192,0.9998,-0.0052,0.0192,0.9998,-0.0053,0.0192,-0.0000,-1.0984,-0.3046,3, /Windshield  Driver ,43,35,1017.8112,-412.5053,851.0044
47844.0000,3.0000,42.0000,52.0000,0.5000,-8.0000,-0.1000,1487.0000,-415.0000,861.0000,1484.0000,-446.0000,862.0000,0.0000,-8.8000,-0.3000,1483.0000,-385.0000,864.0000,0.0000,-8.8000,-0.3000,0.0000,-8.8376,-0.2707,0.9999,-0.0070,0.0140,0.9999,-0.0070,0.0140,0.9999,-0.0065,0.0146,-0.0000,-0.8376,-0.3697,3, /Windshield  Driver ,43,35,1023.1609,-412.0068,854.2188
47845.0000,3.0000,42.0000,52.0000,0.4000,-8.2000,-0.2000,1487.0000,-415.0000,861.0000,1484.0000,-446.0000,862.0000,0.0000,-8.9000,-0.3000,1483.0000,-385.0000,864.0000,0.0000,-8.9000,-0.3000,0.0000,-8.9213,-0.3048,0.9999,-0.0087,0.0122,0.9999,-0.0087,0.0122,0.9999,-0.0088,0.0126,-0.0000,-0.7212,-0.5027,3, /Windshield  Driver ,43,34,1024.7625,-410.9442,855.1812
47846.0000,3.0000,43.0000,52.0000,0.3000,-8.4000,-0.2000,1487.0000,-415.0000,861.0000,1484.0000,-446.0000,862.0000,0.0000,-9.0000,-0.3000,1483.0000,-384.0000,863.0000,0.0000,-9.0000,-0.3000,0.0000,-9.0124,-0.3142,0.9999,-0.0087,0.0105,0.9999,-0.0087,0.0105,0.9999,-0.0089,0.0107,-0.0000,-0.6123,-0.5121,3, /Windshield  Driver ,43,34,1026.2509,-410.8819,856.0755
47847.0000,3.0000,43.0000,51.0000,0.3000,-8.5000,-0.2000,1488.0000,-415.0000,861.0000,1484.0000,-446.0000,862.0000,0.0000,-9.1000,-0.3000,1483.0000,-385.0000,863.0000,0.0000,-9.1000,-0.3000,0.0000,-9.0524,-0.3183,0.9999,-0.0087,0.0105,0.9999,-0.0087,0.0105,0.9999,-0.0090,0.0096,-0.0000,-0.5523,-0.5161,3, /Windshield  Driver ,43,34,1027.0511,-410.8480,856.5563
47848.0000,3.0000,43.0000,50.0000,0.2000,-8.6000,-0.2000,1487.0000,-415.0000,861.0000,1484.0000,-446.0000,862.0000,0.0000,-9.0000,-0.3000,1483.0000,-385.0000,863.0000,0.0000,-9.0000,-0.3000,0.0000,-9.0442,-0.3466,0.9999,-0.0087,0.0070,0.9999,-0.0087,0.0070,0.9999,-0.0095,0.0078,-0.0000,-0.4441,-0.5444,3, /Windshield  Driver ,43,34,1028.5320,-410.6440,857.4461
47849.0000,3.0000,43.0000,50.0000,0.3000,-8.6000,-0.2000,1487.0000,-415.0000,861.0000,1484.0000,-446.0000,862.0000,0.0000,-9.0000,-0.4000,1483.0000,-385.0000,863.0000,0.0000,-9.0000,-0.4000,0.0000,-9.0311,-0.3862,0.9999,-0.0104,0.0070,0.9999,-0.0104,0.0070,0.9999,-0.0102,0.0075,-0.0000,-0.4310,-0.5840,3, /Windshield  Driver ,43,34,1028.7085,-410.3286,857.5522
47850.0000,3.0000,43.0000,50.0000,0.3000,-8.7000,-0.2000,1487.0000,-415.0000,861.0000,1484.0000,-447.0000,862.0000,0.0000,-9.0000,-0.4000,1483.0000,-385.0000,863.0000,0.0000,-9.0000,-0.4000,0.0000,-9.0344,-0.3657,0.9999,-0.0104,0.0052,0.9999,-0.0104,0.0052,0.9999,-0.0098,0.0058,-0.0000,-0.3344,-0.5634,3, /Windshield  Driver ,43,33,1030.0077,-410.5065,858.3328
47851.0000,3.0000,43.0000,51.0000,0.4000,-8.6000,-0.2000,1487.0000,-416.0000,861.0000,1484.0000,-447.0000,862.0000,0.0000,-9.1000,-0.3000,1483.0000,-386.0000,864.0000,0.0000,-9.1000,-0.3000,0.0000,-9.0517,-0.3054,0.9999,-0.0087,0.0087,0.9999,-0.0087,0.0087,0.9999,-0.0088,0.0079,-0.0000,-0.4517,-0.5031,3, /Windshield  Driver ,43,34,1028.4297,-411.9732,857.3847
47852.0000,3.0000,43.0000,51.0000,0.5000,-8.4000,0.0000,1487.0000,-416.0000,861.0000,1484.0000,-447.0000,862.0000,0.0000,-9.1000,-0.2000,1484.0000,-386.0000,864.0000,0.0000,-9.1000,-0.2000,0.0000,-9.0583,-0.2265,0.9999,-0.0035,0.0122,0.9999,-0.0035,0.0122,0.9999,-0.0040,0.0115,-0.0000,-0.6583,-0.2265,3, /Windshield  Driver ,42,34,1025.6240,-414.1764,855.6988
47853.0000,3.0000,43.0000,52.0000,0.6000,-8.2000,0.1000,1487.0000,-416.0000,861.0000,1484.0000,-448.0000,862.0000,0.0000,-9.0000,-0.2000,1484.0000,-386.0000,864.0000,0.0000,-9.0000,-0.2000,0.0000,-9.0402,-0.1782,0.9999,-0.0018,0.0140,0.9999,-0.0018,0.0140,0.9999,-0.0014,0.0147,-0.0000,-0.8401,-0.0793,3, /Windshield  Driver ,42,35,1023.1256,-415.3583,854.1976
47854.0000,3.0000,43.0000,51.0000,0.7000,-8.2000,0.0000,1487.0000,-417.0000,861.0000,1485.0000,-448.0000,862.0000,0.0000,-9.0000,-0.2000,1484.0000,-387.0000,864.0000,0.0000,-9.0000,-0.2000,0.0000,-9.0214,-0.2172,0.9999,-0.0035,0.0140,0.9999,-0.0035,0.0140,0.9999,-0.0038,0.0143,-0.0000,-0.8214,-0.2172,3, /Windshield  Driver ,42,34,1023.3844,-415.2426,854.3531
47855.0000,3.0000,43.0000,53.0000,0.8000,-8.2000,0.0000,1487.0000,-417.0000,861.0000,1485.0000,-449.0000,862.0000,0.0000,-9.0000,-0.3000,1484.0000,-387.0000,864.0000,0.0000,-9.0000,-0.3000,0.0000,-9.0024,-0.2539,0.9999,-0.0052,0.0140,0.9999,-0.0052,0.0140,0.9999,-0.0044,0.0140,-0.0000,-0.8024,-0.2539,3, /Windshield  Driver ,42,34,1023.6459,-414.9463,854.5102
47856.0000,3.0000,43.0000,75.0000,0.9000,-8.2000,-0.1000,1487.0000,-418.0000,861.0000,1485.0000,-449.0000,862.0000,0.0000,-8.9000,-0.3000,1484.0000,-388.0000,864.0000,0.0000,-8.9000,-0.3000,0.0000,-8.9426,-0.2518,0.9999,-0.0070,0.0122,0.9999,-0.0070,0.0122,0.9999,-0.0061,0.0130,-0.0000,-0.7426,-0.3507,3, /Windshield  Driver ,42,34,1024.4690,-415.1686,855.0048
47857.0000,3.0000,43.0000,75.0000,1.0000,-8.1000,-0.2000,1488.0000,-418.0000,861.0000,1485.0000,-449.0000,863.0000,0.0000,-8.9000,-0.2000,1485.0000,-388.0000,864.0000,0.0000,-8.9000,-0.2000,0.0000,-8.9358,-0.2346,0.9999,-0.0069,0.0140,0.9999,-0.0069,0.0140,0.9999,-0.0075,0.0146,-0.0000,-0.8357,-0.4326,3, /Windshield  Driver ,42,35,1023.1611,-414.4901,854.2190
47858.0000,3.0000,43.0000,75.0000,1.1000,-8.0000,-0.2000,1488.0000,-419.0000,861.0000,1486.0000,-450.0000,862.0000,0.0000,-9.0000,-0.2000,1485.0000,-388.0000,864.0000,0.0000,-9.0000,-0.2000,0.0000,-9.0135,-0.2329,0.9998,-0.0069,0.0175,0.9998,-0.0069,0.0175,0.9998,-0.0075,0.0177,-0.0000,-1.0135,-0.4310,3, /Windshield  Driver ,42,35,1020.6879,-415.4846,852.7329
47859.0000,3.0000,43.0000,75.0000,1.1000,-7.9000,-0.3000,1488.0000,-419.0000,861.0000,1486.0000,-450.0000,863.0000,0.0000,-9.1000,-0.2000,1485.0000,-389.0000,865.0000,0.0000,-9.1000,-0.2000,0.0000,-9.0823,-0.2432,0.9997,-0.0087,0.0209,0.9997,-0.0087,0.0209,0.9997,-0.0094,0.0206,-0.0000,-1.1822,-0.5404,3, /Windshield  Driver ,42,35,1018.3150,-414.5701,851.3071
47860.0000,3.0000,43.0000,73.0000,1.1000,-7.8000,-0.4000,1488.0000,-419.0000,861.0000,1486.0000,-450.0000,863.0000,0.0000,-9.1000,-0.3000,1485.0000,-389.0000,865.0000,0.0000,-9.1000,-0.3000,0.0000,-9.0991,-0.3003,0.9997,-0.0122,0.0227,0.9997,-0.0122,0.0227,0.9997,-0.0122,0.0227,-0.0000,-1.2989,-0.6967,3, /Windshield  Driver ,42,36,1016.6587,-413.2684,850.3119
47861.0000,3.0000,43.0000,69.0000,1.1000,-7.9000,-0.3000,1488.0000,-419.0000,861.0000,1486.0000,-450.0000,863.0000,0.0000,-9.1000,-0.5000,1485.0000,-389.0000,865.0000,0.0000,-9.1000,-0.5000,0.0000,-9.1270,-0.4941,0.9997,-0.0139,0.0209,0.9997,-0.0139,0.0209,0.9997,-0.0138,0.0214,-0.0000,-1.2269,-0.7914,3, /Windshield  Driver ,43,35,1017.6814,-412.5036,850.9264
47862.0000,3.0000,42.0000,62.0000,1.1000,-7.9000,-0.3000,1488.0000,-420.0000,861.0000,1487.0000,-450.0000,863.0000,0.0000,-9.2000,-0.8000,1486.0000,-389.0000,865.0000,0.0000,-9.2000,-0.8000,0.0000,-9.1784,-0.7545,0.9996,-0.0191,0.0227,0.9996,-0.0191,0.0227,0.9996,-0.0184,0.0223,-0.0000,-1.2783,-1.0517,3, /Windshield  Driver ,43,36,1016.9506,-411.3523,850.4873
47863.0000,3.0000,42.0000,57.0000,1.1000,-7.9000,-0.3000,1489.0000,-420.0000,861.0000,1486.0000,-450.0000,863.0000,0.0000,-9.2000,-1.0000,1486.0000,-389.0000,865.0000,0.0000,-9.2000,-1.0000,0.0000,-9.1975,-0.9900,0.9995,-0.0226,0.0227,0.9995,-0.0226,0.0227,0.9995,-0.0225,0.0226,-0.0000,-1.2974,-1.2872,3, /Windshield  Driver ,43,36,1016.6380,-409.3859,850.2994
47864.0000,3.0000,42.0000,53.0000,1.1000,-7.9000,-0.4000,1489.0000,-420.0000,862.0000,1487.0000,-450.0000,863.0000,0.0000,-9.2000,-1.1000,1486.0000,-389.0000,865.0000,0.0000,-9.2000,-1.1000,0.0000,-9.1702,-1.1490,0.9994,-0.0261,0.0227,0.9994,-0.0261,0.0227,0.9994,-0.0270,0.0222,-0.0000,-1.2699,-1.5453,3, /Windshield  Driver ,43,35,1018.7555,-407.3142,851.5718
47865.0000,3.0000,42.0000,51.0000,1.1000,-7.9000,-0.5000,1490.0000,-420.0000,862.0000,1487.0000,-450.0000,863.0000,0.0000,-9.2000,-1.2000,1486.0000,-389.0000,865.0000,0.0000,-9.2000,-1.2000,0.0000,-9.1977,-1.2326,0.9993,-0.0296,0.0227,0.9993,-0.0296,0.0227,0.9993,-0.0301,0.0226,-0.0000,-1.2974,-1.7280,3, /Windshield  Driver ,43,35,1018.3246,-405.7704,851.3129
47866.0000,3.0000,42.0000,51.0000,1.0000,-7.8000,-0.6000,1490.0000,-420.0000,862.0000,1487.0000,-450.0000,863.0000,0.0000,-9.3000,-1.3000,1486.0000,-389.0000,865.0000,0.0000,-9.3000,-1.3000,0.0000,-9.3058,-1.2748,0.9991,-0.0331,0.0262,0.9991,-0.0331,0.0262,0.9991,-0.0326,0.0263,-0.0000,-1.5053,-1.8694,3, /Windshield  Driver ,43,36,1015.3404,-404.5075,849.5198
47867.0000,3.0000,42.0000,51.0000,1.0000,-7.6000,-0.4000,1490.0000,-420.0000,862.0000,1487.0000,-450.0000,864.0000,0.0000,-9.4000,-1.3000,1487.0000,-389.0000,866.0000,0.0000,-9.4000,-1.3000,0.0000,-9.4301,-1.3182,0.9991,-0.0296,0.0314,0.9991,-0.0296,0.0314,0.9990,-0.0299,0.0319,-0.0000,-1.8299,-1.7149,3, /Windshield  Driver ,43,37,1010.6098,-405.6471,846.6773
47868.0000,3.0000,42.0000,51.0000,1.0000,-7.3000,-0.2000,1490.0000,-420.0000,862.0000,1487.0000,-450.0000,864.0000,0.0000,-9.5000,-1.3000,1487.0000,-389.0000,866.0000,0.0000,-9.5000,-1.3000,0.0000,-9.4670,-1.3419,0.9989,-0.0261,0.0384,0.9989,-0.0261,0.0384,0.9989,-0.0269,0.0378,-0.0000,-2.1669,-1.5404,3, /Windshield  Driver ,43,38,1005.5959,-406.9735,843.6647
