f_frame_counter_left_camera,MRA2_ORG_CAN_S_Gaze_ROI,MRA2_ORG_MS_S_Gaze_ROI_X_Raw,MRA2_ORG_MS_S_Gaze_ROI_Y_Raw,MRA2_TARGET_NAME,MRA2_CALC_roi_idx_h,MRA2_CALC_roi_name_h,MRA2_CALC_roi_X,MRA2_CALC_roi_Y,CVT_CALC_roi_idx_h,CVT_CALC_roi_name_h,CVT_CALC_roi_X,CVT_CALC_roi_Y
45403.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,3.0000,   /Windshield    Driver   ,23,96
45404.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,28.0000,3.0000,   /Windshield    Driver   ,23,96
45405.0000,3.0000,42.0000,49.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,29.0000,3.0000,   /Windshield    Driver   ,22,99
45406.0000,3.0000,42.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,29.0000,13.0000,   /Offroad    Front    Interior   ,13,0
45407.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,13,2
45408.0000,3.0000,43.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,13,2
45409.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,13,2
45410.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,30.0000,1.0000,   /Display    Driver   ,16,0
45411.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,31.0000,1.0000,   /Display    Driver   ,15,1
45412.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,42.0000,32.0000,1.0000,   /Display    Driver   ,15,3
45413.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,32.0000,1.0000,   /Display    Driver   ,14,4
45414.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,32.0000,1.0000,   /Display    Driver   ,16,5
45415.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,15,7
45416.0000,3.0000,44.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,16,8
45417.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,15,9
45418.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,16,11
45419.0000,3.0000,44.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,34.0000,1.0000,   /Display    Driver   ,16,10
45420.0000,3.0000,44.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,16,10
45421.0000,3.0000,44.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,16,10
45422.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,17,10
45423.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,33.0000,1.0000,   /Display    Driver   ,17,8
45424.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,33.0000,1.0000,   /Display    Driver   ,18,8
45425.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,32.0000,1.0000,   /Display    Driver   ,18,4
45426.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,33.0000,1.0000,   /Display    Driver   ,20,1
45427.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,33.0000,13.0000,   /Offroad    Front    Interior   ,15,3
45428.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,15,1
45429.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,32.0000,13.0000,   /Offroad    Front    Interior   ,15,1
45430.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,16,1
45431.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,15,1
45432.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,16,1
45433.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,15,1
45434.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,31.0000,13.0000,   /Offroad    Front    Interior   ,15,1
45435.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,3.0000,   /Windshield    Driver   ,27,99
45436.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,3.0000,   /Windshield    Driver   ,28,94
45437.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,3.0000,   /Windshield    Driver   ,28,91
45438.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,3.0000,   /Windshield    Driver   ,29,87
45439.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,30.0000,3.0000,   /Windshield    Driver   ,30,84
45440.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,29.0000,3.0000,   /Windshield    Driver   ,31,83
45441.0000,3.0000,42.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,29.0000,3.0000,   /Windshield    Driver   ,30,84
45442.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,29.0000,3.0000,   /Windshield    Driver   ,30,84
45443.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,3.0000,   /Windshield    Driver   ,29,85
45444.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,45.0000,28.0000,3.0000,   /Windshield    Driver   ,29,86
45445.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,3.0000,   /Windshield    Driver   ,29,85
45446.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,3.0000,   /Windshield    Driver   ,29,86
45447.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,3.0000,   /Windshield    Driver   ,28,88
45448.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,3.0000,   /Windshield    Driver   ,28,92
45449.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,44.0000,28.0000,13.0000,   /Offroad    Front    Interior   ,15,1
45450.0000,3.0000,43.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,29.0000,13.0000,   /Offroad    Front    Interior   ,14,2
45451.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,43.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,12,2
45452.0000,3.0000,43.0000,54.0000, Windshield  Driver ,,,,,1.0000,   /Display    Driver   ,2,5
45453.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,28.0000,41.0000,15.0000,   /Offroad    Driver    Exterior   ,2,82
45454.0000,3.0000,43.0000,54.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,22.0000,42.0000,15.0000,   /Offroad    Driver    Exterior   ,6,68
45455.0000,3.0000,50.0000,50.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,13.0000,43.0000,15.0000,   /Offroad    Driver    Exterior   ,8,60
45456.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,1.0000,65.0000,15.0000,   /Offroad    Driver    Exterior   ,10,56
45457.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,6.0000,59.0000,15.0000,   /Offroad    Driver    Exterior   ,11,54
45458.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,8.0000,56.0000,15.0000,   /Offroad    Driver    Exterior   ,12,52
45459.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,10.0000,55.0000,15.0000,   /Offroad    Driver    Exterior   ,12,51
45460.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,11.0000,53.0000,15.0000,   /Offroad    Driver    Exterior   ,12,50
45461.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,12.0000,53.0000,15.0000,   /Offroad    Driver    Exterior   ,13,50
45462.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,12.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,13,49
45463.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,12.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,14,49
45464.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,14,48
45465.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,14,48
45466.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,14,48
45467.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,15,48
45468.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,15,47
45469.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,15,47
45470.0000,3.0000,50.0000,50.0000, Windshield  Driver ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,16,47
45471.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,14.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,16,47
45472.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,14.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,15,47
45473.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,14.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,15,47
45474.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,15,47
45475.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,15,47
45476.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,52.0000,15.0000,   /Offroad    Driver    Exterior   ,14,47
45477.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,13.0000,53.0000,15.0000,   /Offroad    Driver    Exterior   ,14,48
45478.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,12.0000,53.0000,15.0000,   /Offroad    Driver    Exterior   ,13,48
45479.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,12.0000,54.0000,15.0000,   /Offroad    Driver    Exterior   ,12,49
45480.0000,7.0000,50.0000,50.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,12.0000,54.0000,15.0000,   /Offroad    Driver    Exterior   ,12,52
45481.0000,7.0000,92.0000,26.0000, Driver  Mirror ,15.0000,   /Offroad    Driver    Exterior   ,11.0000,55.0000,15.0000,   /Offroad    Driver    Exterior   ,10,57
45482.0000,7.0000,92.0000,26.0000, Driver  Mirror ,,,,,15.0000,   /Offroad    Driver    Exterior   ,8,64
45483.0000,7.0000,50.0000,50.0000, Driver  Mirror ,,,,,15.0000,   /Offroad    Driver    Exterior   ,6,70
45484.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,1.0000,54.0000,3.0000,   /Windshield    Driver   ,0,87
45485.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,13.0000,48.0000,3.0000,   /Windshield    Driver   ,9,85
45486.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,23.0000,40.0000,3.0000,   /Windshield    Driver   ,17,79
45487.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,33.0000,34.0000,3.0000,   /Windshield    Driver   ,21,77
45488.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,38.0000,30.0000,3.0000,   /Windshield    Driver   ,24,75
45489.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,41.0000,28.0000,3.0000,   /Windshield    Driver   ,27,76
45490.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,42.0000,27.0000,3.0000,   /Windshield    Driver   ,29,76
45491.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,43.0000,27.0000,3.0000,   /Windshield    Driver   ,31,77
45492.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,44.0000,27.0000,3.0000,   /Windshield    Driver   ,33,76
45493.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,45.0000,26.0000,3.0000,   /Windshield    Driver   ,35,76
45494.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,45.0000,26.0000,3.0000,   /Windshield    Driver   ,36,75
45495.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,46.0000,26.0000,3.0000,   /Windshield    Driver   ,37,75
45496.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,46.0000,26.0000,3.0000,   /Windshield    Driver   ,38,76
45497.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,46.0000,26.0000,3.0000,   /Windshield    Driver   ,39,73
45498.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,40,71
45499.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,40,70
45500.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,41,68
45501.0000,7.0000,50.0000,50.0000, Driver  Mirror ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,41,66
45502.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,41,64
45503.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,40,64
45504.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,41,64
45505.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,41,63
45506.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,41,63
45507.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,40,65
45508.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,47.0000,26.0000,3.0000,   /Windshield    Driver   ,40,63
45509.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,25.0000,3.0000,   /Windshield    Driver   ,40,64
45510.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,25.0000,3.0000,   /Windshield    Driver   ,41,65
45511.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,25.0000,3.0000,   /Windshield    Driver   ,40,64
45512.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,48.0000,25.0000,3.0000,   /Windshield    Driver   ,40,65
45513.0000,3.0000,19.0000,73.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,49.0000,26.0000,3.0000,   /Windshield    Driver   ,40,65
45514.0000,3.0000,30.0000,61.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,49.0000,27.0000,3.0000,   /Windshield    Driver   ,41,65
45515.0000,3.0000,36.0000,55.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,50.0000,27.0000,3.0000,   /Windshield    Driver   ,41,65
45516.0000,3.0000,38.0000,53.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,51.0000,27.0000,3.0000,   /Windshield    Driver   ,43,66
45517.0000,3.0000,39.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,53.0000,27.0000,3.0000,   /Windshield    Driver   ,46,68
45518.0000,3.0000,40.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,55.0000,28.0000,3.0000,   /Windshield    Driver   ,54,70
45519.0000,3.0000,41.0000,51.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,62.0000,34.0000,3.0000,   /Windshield    Driver   ,63,74
45520.0000,3.0000,41.0000,52.0000, Windshield  Driver ,,,,,3.0000,   /Windshield    Driver   ,76,73
45521.0000,3.0000,41.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,84.0000,38.0000,3.0000,   /Windshield    Driver   ,94,78
45522.0000,3.0000,42.0000,52.0000, Windshield  Driver ,3.0000,   /Windshield    Driver   ,94.0000,33.0000,5.0000,   /Windshield    Passenger   ,25,88
45523.0000,3.0000,42.0000,52.0000, Windshield  Driver ,5.0000,   /Windshield    Passenger   ,11.0000,30.0000,13.0000,   /Offroad    Front    Interior   ,89,1
45524.0000,3.0000,50.0000,50.0000, Windshield  Driver ,5.0000,   /Windshield    Passenger   ,43.0000,29.0000,17.0000,   /Offroad    Passenger    Exterior   ,3,78
45525.0000,3.0000,50.0000,50.0000, Windshield  Driver ,5.0000,   /Windshield    Passenger   ,98.0000,33.0000,8.0000,   /Passenger    Mirror   ,36,37
45526.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,7.0000,58.0000,8.0000,   /Passenger    Mirror   ,85,25
45527.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,12.0000,55.0000,17.0000,   /Offroad    Passenger    Exterior   ,11,62
45528.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,16.0000,53.0000,17.0000,   /Offroad    Passenger    Exterior   ,13,59
45529.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,19.0000,51.0000,17.0000,   /Offroad    Passenger    Exterior   ,14,57
45530.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,50.0000,17.0000,   /Offroad    Passenger    Exterior   ,16,54
45531.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,22.0000,49.0000,17.0000,   /Offroad    Passenger    Exterior   ,17,53
45532.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,22.0000,48.0000,17.0000,   /Offroad    Passenger    Exterior   ,18,52
45533.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,23.0000,48.0000,17.0000,   /Offroad    Passenger    Exterior   ,17,51
45534.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,23.0000,47.0000,17.0000,   /Offroad    Passenger    Exterior   ,18,50
45535.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,23.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,18,50
45536.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,23.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,19,50
45537.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,22.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,19,50
45538.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,20,49
45539.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,49
45540.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,22,49
45541.0000,3.0000,50.0000,50.0000, Windshield  Driver ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,45.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,49
45542.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,45.0000,17.0000,   /Offroad    Passenger    Exterior   ,22,49
45543.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,45.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,50
45544.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,45.0000,17.0000,   /Offroad    Passenger    Exterior   ,22,49
45545.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,45.0000,17.0000,   /Offroad    Passenger    Exterior   ,20,51
45546.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,51
45547.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,46.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,51
45548.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,21.0000,47.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,51
45549.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,20.0000,48.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,51
45550.0000,5.0000,50.0000,50.0000, Windshield  Passenger ,17.0000,   /Offroad    Passenger    Exterior   ,20.0000,49.0000,17.0000,   /Offroad    Passenger    Exterior   ,21,52
